"OCC_CODE","TITLE","OCC_GROUP","TOTAL_EMPLOYEES","SALARY","YEAR","OCC_CODE_SHORT"
"27_1023","Floral Designers","",47110,25550,2012,"27"
"51_6061","Textile Bleaching And Dyeing Machine Operators And Tenders","",11350,25520,2012,"51"
"51_6062","Textile Cutting Machine Setters, Operators, And Tenders","",15620,25460,2012,"51"
"49_3093","Tire Repairers And Changers","",96880,25440,2012,"49"
"39_9032","Recreation Workers","",309730,25430,2012,"39"
"31_2022","Physical Therapist Aides","",48700,25410,2012,"31"
"51_6051","Sewers, Hand","",5500,25390,2012,"51"
"25_9041","Teacher Assistants","",1185700,25310,2012,"25"
"35_2019","Cooks, All Other","",21050,25310,2012,"35"
"41_2031","Retail Salespersons","",4340000,25310,2012,"41"
"49_3091","Bicycle Repairers","",10490,25250,2012,"49"
"53_3041","Taxi Drivers And Chauffeurs","",167360,25140,2012,"53"
"51_3011","Bakers","",157230,25060,2012,"51"
"47_3016","Helpers--Roofers","",12200,25030,2012,"47"
"51_3023","Slaughterers And Meat Packers","",79370,24930,2012,"51"
"53_3011","Ambulance Drivers And Attendants, Except Emergency Medical Technicians","",18540,24900,2012,"53"
"51_3099","Food Processing Workers, All Other","",37570,24880,2012,"51"
"37_2011","Janitors And Cleaners, Except Maids And Housekeeping Cleaners","",2097380,24850,2012,"37"
"39_3012","Gaming And Sports Book Writers And Runners","",12710,24790,2012,"39"
"31_9096","Veterinary Assistants And Laboratory Animal Caretakers","",71500,24740,2012,"31"
"51_9198","Helpers--Production Workers","",419840,24620,2012,"51"
"39_0000","Personal Care And Service Occupations","major",3810750,24550,2012,"39"
"43_5081","Stock Clerks And Order Fillers","",1806310,24440,2012,"43"
"35_2012","Cooks, Institution And Cafeteria","",395280,24340,2012,"35"
"39_4021","Funeral Attendants","",31890,24250,2012,"39"
"45_0000","Farming, Fishing, And Forestry Occupations","major",427670,24230,2012,"45"
"45_2093","Farmworkers, Farm, Ranch, And Aquacultural Animals","",29570,24040,2012,"45"
"53_6061","Transportation Attendants, Except Flight Attendants","",23790,23960,2012,"53"
"51_3022","Meat, Poultry, And Fish Cutters And Trimmers","",158480,23690,2012,"51"
"31_9095","Pharmacy Aides","",42600,23460,2012,"31"
"39_9099","Personal Care And Service Workers, All Other","",66810,23420,2012,"39"
"35_9099","Food Preparation And Serving Related Workers, All Other","",36850,23390,2012,"35"
"35_2014","Cooks, Restaurant","",1000710,23300,2012,"35"
"51_6031","Sewing Machine Operators","",142380,23110,2012,"51"
"39_6011","Baggage Porters And Bellhops","",40480,23090,2012,"39"
"53_7061","Cleaners Of Vehicles And Equipment","",302960,22620,2012,"53"
"53_7064","Packers And Packagers, Hand","",660670,22470,2012,"53"
"39_3011","Gaming Dealers","",98310,22410,2012,"39"
"39_2021","Nonfarm Animal Caretakers","",150140,22370,2012,"39"
"35_3041","Food Servers, Nonrestaurant","",237740,22010,2012,"35"
"43_4081","Hotel, Motel, And Resort Desk Clerks","",229000,21960,2012,"43"
"31_1011","Home Health Aides","",839930,21830,2012,"31"
"37_2012","Maids And Housekeeping Cleaners","",894920,21820,2012,"37"
"35_3011","Bartenders","",538220,21630,2012,"35"
"39_3021","Motion Picture Projectionists","",8030,21600,2012,"39"
"53_6031","Automotive And Watercraft Service Attendants","",108510,21600,2012,"53"
"51_6011","Laundry And Dry-Cleaning Workers","",198750,21540,2012,"51"
"53_6021","Parking Lot Attendants","",126520,21540,2012,"53"
"39_5092","Manicurists And Pedicurists","",62330,21440,2012,"39"
"39_3093","Locker Room, Coatroom, And Dressing Room Attendants","",19190,21390,2012,"39"
"35_0000","Food Preparation And Serving Related Occupations","major",11546880,21380,2012,"35"
"39_9011","Childcare Workers","",624520,21310,2012,"39"
"35_2015","Cooks, Short Order","",162320,21240,2012,"35"
"35_2021","Food Preparation Workers","",785370,20910,2012,"35"
"45_2041","Graders And Sorters, Agricultural Products","",39060,20870,2012,"45"
"39_9021","Personal Care Aides","",985230,20830,2012,"39"
"51_6021","Pressers, Textile, Garment, And Related Materials","",52850,20730,2012,"51"
"33_9092","Lifeguards, Ski Patrol, And Other Recreational Protective Service Workers","",125770,20720,2012,"33"
"35_3031","Waiters And Waitresses","",2332020,20710,2012,"35"
"41_2011","Cashiers","",3314010,20370,2012,"41"
"39_3031","Ushers, Lobby Attendants, And Ticket Takers","",106860,20320,2012,"39"
"39_3091","Amusement And Recreation Attendants","",256400,20020,2012,"39"
"45_2092","Farmworkers And Laborers, Crop, Nursery, And Greenhouse","",253670,19990,2012,"45"
"35_9011","Dining Room And Cafeteria Attendants And Bartender Helpers","",395750,19690,2012,"35"
"35_9031","Hosts And Hostesses, Restaurant, Lounge, And Coffee Shop","",341400,19570,2012,"35"
"35_3022","Counter Attendants, Cafeteria, Food Concession, And Coffee Shop","",434220,19430,2012,"35"
"35_9021","Dishwashers","",501910,18930,2012,"35"
"35_2011","Cooks, Fast Food","",504740,18780,2012,"35"
"35_3021","Combined Food Preparation And Serving Workers, Including Fast Food","",2943810,18720,2012,"35"
"39_5093","Shampooers","",13570,18600,2012,"39"
"29_1061","Anesthesiologists","",30200,235070,2013,"29"
"29_1067","Surgeons","",41030,233150,2013,"29"
"29_1022","Oral And Maxillofacial Surgeons","",5280,218960,2013,"29"
"29_1064","Obstetricians And Gynecologists","",21730,212570,2013,"29"
"29_1023","Orthodontists","",5570,196270,2013,"29"
"29_1063","Internists, General","",46410,188440,2013,"29"
"29_1069","Physicians And Surgeons, All Other","",307220,187200,2013,"29"
"29_1062","Family And General Practitioners","",120860,183940,2013,"29"
"29_1066","Psychiatrists","",25040,182660,2013,"29"
"11_1011","Chief Executives","",248760,178400,2013,"11"
"29_1065","Pediatricians, General","",30890,170530,2013,"29"
"29_1029","Dentists, All Other Specialists","",5160,170340,2013,"29"
"29_1021","Dentists, General","",96000,164570,2013,"29"
"29_1151","Nurse Anesthetists","",35430,157690,2013,"29"
"17_2171","Petroleum Engineers","",34910,149180,2013,"17"
"11_9041","Architectural And Engineering Managers","",183430,136540,2013,"11"
"29_1081","Podiatrists","",8850,135070,2013,"29"
"11_2021","Marketing Managers","",174010,133700,2013,"11"
"11_9121","Natural Sciences Managers","",51900,132850,2013,"11"
"11_3021","Computer And Information Systems Managers","",319080,132570,2013,"11"
"23_1011","Lawyers","",592670,131990,2013,"23"
"53_2011","Airline Pilots, Copilots, And Flight Engineers","",73030,129600,2013,"53"
"29_1024","Prosthodontists","",290,128310,2013,"29"
"11_3031","Financial Managers","",499320,126660,2013,"11"
"11_2022","Sales Managers","",352220,123150,2013,"11"
"25_1112","Law Teachers, Postsecondary","",15600,122280,2013,"25"
"53_2021","Air Traffic Controllers","",23060,118650,2013,"53"
"19_2012","Physicists","",17340,117040,2013,"19"
"29_1051","Pharmacists","",287420,116500,2013,"29"
"11_1021","General And Operations Managers","",1973700,116090,2013,"11"
"11_2011","Advertising And Promotions Managers","",28530,112870,2013,"11"
"11_3111","Compensation And Benefits Managers","",17570,112040,2013,"11"
"29_1041","Optometrists","",32040,111640,2013,"29"
"11_2031","Public Relations And Fundraising Managers","",53730,111260,2013,"11"
"11_3121","Human Resources Managers","",110650,111180,2013,"11"
"11_0000","Management Occupations","major",6542950,110550,2013,"11"
"19_2011","Astronomers","",1750,110440,2013,"19"
"11_3061","Purchasing Managers","",69620,109640,2013,"11"
"15_1111","Computer And Information Research Scientists","",24380,109260,2013,"15"
"19_2042","Geoscientists, Except Hydrologists And Geographers","",34690,108420,2013,"19"
"11_9199","Managers, All Other","",345390,108380,2013,"11"
"11_3131","Training And Development Managers","",28340,107770,2013,"11"
"15_2011","Actuaries","",20080,107740,2013,"15"
"17_2061","Computer Hardware Engineers","",77670,106930,2013,"17"
"17_2161","Nuclear Engineers","",16400,106860,2013,"17"
"25_1071","Health Specialties Teachers, Postsecondary","",163850,105880,2013,"25"
"17_2011","Aerospace Engineers","",71500,105450,2013,"17"
"23_1023","Judges, Magistrate Judges, And Magistrates","",27190,105380,2013,"23"
"15_1133","Software Developers, Systems Software","",373510,104480,2013,"15"
"17_2041","Chemical Engineers","",33300,104340,2013,"17"
"15_2021","Mathematicians","",3030,103310,2013,"15"
"25_1032","Engineering Teachers, Postsecondary","",34870,102880,2013,"25"
"41_3031","Securities, Commodities, And Financial Services Sales Agents","",325140,102510,2013,"41"
"41_9031","Sales Engineers","",65730,101790,2013,"41"
"19_3011","Economists","",17230,101450,2013,"19"
"11_9111","Medical And Health Services Managers","",300180,101340,2013,"11"
"19_3094","Political Scientists","",5570,100900,2013,"19"
"11_9033","Education Administrators, Postsecondary","",126340,100600,2013,"11"
"25_1063","Economics Teachers, Postsecondary","",13600,100490,2013,"25"
"13_2052","Personal Financial Advisors","",183420,99920,2013,"13"
"23_0000","Legal Occupations","major",1041700,99620,2013,"23"
"11_3051","Industrial Production Managers","",165340,99370,2013,"11"
"17_2072","Electronics Engineers, Except Computer","",135350,97870,2013,"17"
"15_1143","Computer Network Architects","",141270,97700,2013,"15"
"17_2151","Mining And Geological Engineers, Including Mining Safety Engineers","",7990,96950,2013,"17"
"27_1011","Art Directors","",32250,96650,2013,"27"
"13_1011","Agents And Business Managers Of Artists, Performers, And Athletes","",11680,96410,2013,"13"
"15_1132","Software Developers, Applications","",643830,96260,2013,"15"
"29_1131","Veterinarians","",59230,96140,2013,"29"
"29_1171","Nurse Practitioners","",113370,95070,2013,"29"
"19_2099","Physical Scientists, All Other","",23290,94950,2013,"19"
"29_1071","Physician Assistants","",88110,94350,2013,"29"
"17_2199","Engineers, All Other","",120810,94310,2013,"17"
"17_2121","Marine Engineers And Naval Architects","",6640,94040,2013,"17"
"17_2031","Biomedical Engineers","",19890,93960,2013,"17"
"17_2071","Electrical Engineers","",168100,93380,2013,"17"
"11_9021","Construction Managers","",213720,92700,2013,"11"
"29_1161","Nurse Midwives","",5460,92230,2013,"29"
"19_1021","Biochemists And Biophysicists","",29110,91640,2013,"19"
"13_2051","Financial Analysts","",250670,91620,2013,"13"
"11_3071","Transportation, Storage, And Distribution Managers","",102610,91220,2013,"11"
"15_1122","Information Security Analysts","",78020,91210,2013,"15"
"19_2032","Materials Scientists","",7400,91160,2013,"19"
"25_1051","Atmospheric, Earth, Marine, And Space Sciences Teachers, Postsecondary","",10690,90830,2013,"25"
"11_9032","Education Administrators, Elementary And Secondary School","",226760,90670,2013,"11"
"25_1054","Physics Teachers, Postsecondary","",14010,90570,2013,"25"
"27_2012","Producers And Directors","",92510,90240,2013,"27"
"19_1042","Medical Scientists, Except Epidemiologists","",104280,90230,2013,"19"
"11_3011","Administrative Services Managers","",269500,90190,2013,"11"
"13_1111","Management Analysts","",567840,89990,2013,"13"
"17_2131","Materials Engineers","",24190,89930,2013,"17"
"23_1021","Administrative Law Judges, Adjudicators, And Hearing Officers","",14270,89630,2013,"23"
"25_1011","Business Teachers, Postsecondary","",85220,89100,2013,"25"
"19_3039","Psychologists, All Other","",10870,88400,2013,"19"
"19_2021","Atmospheric And Space Scientists","",10800,88140,2013,"19"
"19_3032","Industrial-Organizational Psychologists","",1040,87960,2013,"19"
"25_1053","Environmental Science Teachers, Postsecondary","",5130,87450,2013,"25"
"27_2011","Actors","",63230,87235.2,2013,"27"
"25_1042","Biological Science Teachers, Postsecondary","",50230,87080,2013,"25"
"13_2061","Financial Examiners","",30680,86980,2013,"13"
"29_1199","Health Diagnosing And Treating Practitioners, All Other","",33070,86720,2013,"29"
"25_1041","Agricultural Sciences Teachers, Postsecondary","",10120,86710,2013,"25"
"17_2141","Mechanical Engineers","",258630,85930,2013,"17"
"17_2051","Civil Engineers","",262170,85640,2013,"17"
"41_4011","Sales Representatives, Wholesale And Manufacturing, Technical And Scientific Products","",352830,85610,2013,"41"
"17_2081","Environmental Engineers","",53020,85520,2013,"17"
"15_1121","Computer Systems Analysts","",507100,85320,2013,"15"
"27_3021","Broadcast News Analysts","",4820,84710,2013,"27"
"25_1065","Political Science Teachers, Postsecondary","",17660,84110,2013,"25"
"17_2112","Industrial Engineers","",230580,83390,2013,"17"
"25_1052","Chemistry Teachers, Postsecondary","",20820,83330,2013,"25"
"15_2041","Statisticians","",24950,83310,2013,"15"
"15_1199","Computer Occupations, All Other","",196280,83240,2013,"15"
"25_1061","Anthropology And Archeology Teachers, Postsecondary","",5920,83190,2013,"25"
"11_9039","Education Administrators, All Other","",30880,83170,2013,"11"
"41_1012","First-Line Supervisors Of Non-Retail Sales Workers","",245780,82890,2013,"41"
"33_1012","First-Line Supervisors Of Police And Detectives","",101320,82710,2013,"33"
"25_1043","Forestry And Conservation Science Teachers, Postsecondary","",2140,82620,2013,"25"
"41_9021","Real Estate Brokers","",38970,82380,2013,"41"
"29_1123","Physical Therapists","",195670,82180,2013,"29"
"15_0000","Computer And Mathematical Occupations","major",3696180,82010,2013,"15"
"29_1124","Radiation Therapists","",16950,81740,2013,"29"
"15_2031","Operations Research Analysts","",72680,81660,2013,"15"
"17_2111","Health And Safety Engineers, Except Mining Safety Engineers And Inspectors","",23850,81320,2013,"17"
"25_1021","Computer Science Teachers, Postsecondary","",35770,80990,2013,"25"
"15_1131","Computer Programmers","",312340,80930,2013,"15"
"53_2012","Commercial Pilots","",37340,80800,2013,"53"
"15_1141","Database Administrators","",114910,80740,2013,"15"
"19_3099","Social Scientists And Related Workers, All Other","",31360,80450,2013,"19"
"11_9061","Funeral Service Managers","",8810,80250,2013,"11"
"25_1031","Architecture Teachers, Postsecondary","",7340,80180,2013,"25"
"17_0000","Architecture And Engineering Occupations","major",2380840,80100,2013,"17"
"17_1011","Architects, Except Landscape And Naval","",84210,79650,2013,"17"
"25_1069","Social Sciences Teachers, Postsecondary, All Other","",11080,79490,2013,"25"
"19_2043","Hydrologists","",6540,79260,2013,"19"
"33_3021","Detectives And Criminal Investigators","",109960,79030,2013,"33"
"17_2021","Agricultural Engineers","",2590,78880,2013,"17"
"29_1011","Chiropractors","",28850,78410,2013,"29"
"51_8011","Nuclear Power Reactor Operators","",7790,78400,2013,"51"
"19_3041","Sociologists","",2690,78120,2013,"19"
"15_1142","Network And Computer Systems Administrators","",362310,77910,2013,"15"
"29_1122","Occupational Therapists","",108410,77890,2013,"29"
"19_2031","Chemists","",87560,77740,2013,"19"
"25_1062","Area, Ethnic, And Cultural Studies Teachers, Postsecondary","",9700,77550,2013,"25"
"19_1099","Life Scientists, All Other","",8550,76900,2013,"19"
"23_1022","Arbitrators, Mediators, And Conciliators","",6830,76840,2013,"23"
"51_8012","Power Distributors And Dispatchers","",11260,76580,2013,"51"
"13_1081","Logisticians","",120340,76330,2013,"13"
"47_4021","Elevator Installers And Repairers","",21270,76220,2013,"47"
"25_1066","Psychology Teachers, Postsecondary","",40380,76060,2013,"25"
"53_5031","Ship Engineers","",9930,75650,2013,"53"
"53_5021","Captains, Mates, And Pilots Of Water Vessels","",30290,75580,2013,"53"
"19_1022","Microbiologists","",19880,75230,2013,"19"
"19_1029","Biological Scientists, All Other","",33100,75160,2013,"19"
"19_3092","Geographers","",1480,75070,2013,"19"
"29_0000","Healthcare Practitioners And Technical Occupations","major",7755810,74740,2013,"29"
